==23613== NVPROF is profiling process 23613, command: ./mem_mem 2 0 6100
==23613== Profiling application: ./mem_mem 2 0 6100
==23613== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
504.480065,5.793000,,,,,,,,,,23.828125,3.922712,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
504.487074,5.408000,,,,,,,,,,23.828125,4.201973,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
504.493826,5.664000,,,,,,,,,,23.828125,4.012053,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
504.500706,5.504000,,,,,,,,,,23.828125,4.128683,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
504.517539,22.176000,24,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
504.525699,22.017000,24,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
504.541347,5.313000,,,,,,,,,,23.828125,4.277107,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
504.550244,5.312000,,,,,,,,,,23.828125,4.277912,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
