==7417== NVPROF is profiling process 7417, command: ./mem_mem 2 0 139900
==7417== Profiling application: ./mem_mem 2 0 139900
==7417== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
507.966862,91.264000,,,,,,,,,,546.484375,5.710555,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
508.059343,92.352000,,,,,,,,,,546.484375,5.643279,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
508.153039,92.737000,,,,,,,,,,546.484375,5.619851,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
508.173840,316.675000,547,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
508.247056,92.801000,,,,,,,,,,546.484375,5.615975,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
508.465075,316.419000,547,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
508.498451,89.825000,,,,,,,,,,546.484375,5.802039,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
508.786838,89.505000,,,,,,,,,,546.484375,5.822782,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
