==3238== NVPROF is profiling process 3238, command: ./mem_mem 2 0 105100
==3238== Profiling application: ./mem_mem 2 0 105100
==3238== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
505.489049,68.769000,,,,,,,,,,410.546875,5.693379,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
505.559226,70.017000,,,,,,,,,,410.546875,5.591899,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
505.630651,70.272000,,,,,,,,,,410.546875,5.571608,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
505.642235,256.963000,411,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
505.702171,69.921000,,,,,,,,,,410.546875,5.599577,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
505.871006,257.763000,411,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
505.901534,68.193000,,,,,,,,,,410.546875,5.741469,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
506.135617,67.585000,,,,,,,,,,410.546875,5.793120,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
