==14682== NVPROF is profiling process 14682, command: ./mem_mem 2 0 200100
==14682== Profiling application: ./mem_mem 2 0 200100
==14682== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
505.118197,130.560000,,,,,,,,,,781.640625,5.709487,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
505.249941,131.393000,,,,,,,,,,781.640625,5.673290,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
505.382614,131.937000,,,,,,,,,,781.640625,5.649898,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
505.405750,401.922000,782,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
505.515639,131.840000,,,,,,,,,,781.640625,5.654055,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
505.784024,401.250000,782,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
505.810776,127.265000,,,,,,,,,,781.640625,5.857310,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
506.192410,127.200000,,,,,,,,,,781.640625,5.860303,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
