==29905== NVPROF is profiling process 29905, command: ./mem_mem 2 0 58900
==29905== Profiling application: ./mem_mem 2 0 58900
==29905== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
506.195002,39.073000,,,,,,,,,,230.078125,5.615632,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
506.235259,39.553000,,,,,,,,,,230.078125,5.547483,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
506.276188,40.480000,,,,,,,,,,230.078125,5.420445,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
506.286556,148.579000,231,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
506.317884,39.745000,,,,,,,,,,230.078125,5.520684,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
506.408222,152.003000,231,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
506.437311,38.848000,,,,,,,,,,230.078125,5.648157,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
506.565601,38.465000,,,,,,,,,,230.078125,5.704396,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
