==29185== NVPROF is profiling process 29185, command: ./mem_mem 2 0 52700
==29185== Profiling application: ./mem_mem 2 0 52700
==29185== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
504.856597,35.137000,,,,,,,,,,205.859375,5.587352,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
504.892950,35.552000,,,,,,,,,,205.859375,5.522131,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
504.929750,36.225000,,,,,,,,,,205.859375,5.419539,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
504.942167,135.330000,206,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
504.967191,35.713000,,,,,,,,,,205.859375,5.497236,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
505.050297,136.994000,206,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
505.085689,34.945000,,,,,,,,,,205.859375,5.618051,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
505.194876,34.592000,,,,,,,,,,205.859375,5.675382,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
