==8393== NVPROF is profiling process 8393, command: ./mem_mem 2 0 148300
==8393== Profiling application: ./mem_mem 2 0 148300
==8393== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
511.079748,96.737000,,,,,,,,,,579.296875,5.710954,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
511.177701,97.921000,,,,,,,,,,579.296875,5.641901,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
511.276870,98.401000,,,,,,,,,,579.296875,5.614379,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
511.293286,358.340000,580,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
511.376487,98.273000,,,,,,,,,,579.296875,5.621692,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
511.624489,357.316000,580,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
511.658698,95.329000,,,,,,,,,,579.296875,5.795304,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
511.984909,94.817000,,,,,,,,,,579.296875,5.826598,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
