==13326== NVPROF is profiling process 13326, command: ./mem_mem 2 0 188500
==13326== Profiling application: ./mem_mem 2 0 188500
==13326== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
506.810635,122.817000,,,,,,,,,,736.328125,5.717590,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
506.934540,123.873000,,,,,,,,,,736.328125,5.668848,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
507.059565,124.385000,,,,,,,,,,736.328125,5.645514,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
507.071373,379.172000,737,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
507.185038,124.257000,,,,,,,,,,736.328125,5.651329,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
507.427312,377.092000,737,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
507.458353,120.033000,,,,,,,,,,736.328125,5.850201,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
507.805268,119.905000,,,,,,,,,,736.328125,5.856447,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
