==20820== NVPROF is profiling process 20820, command: ./mem_mem 2 0 251900
==20820== Profiling application: ./mem_mem 2 0 251900
==20820== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
508.541884,163.745000,,,,,,,,,,983.984375,5.730866,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
508.706717,165.121000,,,,,,,,,,983.984375,5.683109,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
508.872990,165.986000,,,,,,,,,,983.984375,5.653493,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
508.894591,503.299000,984,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
509.040064,165.761000,,,,,,,,,,983.984375,5.661167,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
509.373602,500.163000,984,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
509.399138,159.713000,,,,,,,,,,983.984375,5.875543,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
509.878789,159.778000,,,,,,,,,,983.984375,5.873153,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
