==9032== NVPROF is profiling process 9032, command: ./mem_mem 2 0 153700
==9032== Profiling application: ./mem_mem 2 0 153700
==9032== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
507.216253,100.289000,,,,,,,,,,600.390625,5.709271,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
507.317662,101.217000,,,,,,,,,,600.390625,5.656926,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
507.420063,101.825000,,,,,,,,,,600.390625,5.623149,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
507.425695,315.779000,601,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
507.523008,102.081000,,,,,,,,,,600.390625,5.609047,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
507.718594,315.491000,601,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
507.742658,98.465000,,,,,,,,,,600.390625,5.815032,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
508.042437,98.049000,,,,,,,,,,600.390625,5.839704,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
