==13728== NVPROF is profiling process 13728, command: ./mem_mem 2 0 191900
==13728== Profiling application: ./mem_mem 2 0 191900
==13728== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
506.890319,125.057000,,,,,,,,,,749.609375,5.716459,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
507.016496,126.208000,,,,,,,,,,749.609375,5.664326,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
507.143856,126.913000,,,,,,,,,,749.609375,5.632860,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
507.149680,385.250000,750,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
507.271857,126.784000,,,,,,,,,,749.609375,5.638592,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
507.512498,383.649000,750,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
507.543346,122.208000,,,,,,,,,,749.609375,5.849725,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
507.897395,122.049000,,,,,,,,,,749.609375,5.857346,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
