==17414== NVPROF is profiling process 17414, command: ./mem_mem 2 0 223300
==17414== Profiling application: ./mem_mem 2 0 223300
==17414== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
506.611908,145.504000,,,,,,,,,,872.265625,5.717075,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
506.758532,146.753000,,,,,,,,,,872.265625,5.668418,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
506.906405,147.425000,,,,,,,,,,872.265625,5.642580,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
506.919973,445.763000,873,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
507.054950,147.329000,,,,,,,,,,872.265625,5.646256,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
507.343528,443.875000,873,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
507.367112,141.793000,,,,,,,,,,872.265625,5.866702,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
507.789707,141.760000,,,,,,,,,,872.265625,5.868068,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
