==28280== NVPROF is profiling process 28280, command: ./mem_mem 2 0 45100
==28280== Profiling application: ./mem_mem 2 0 45100
==28280== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
506.957816,30.368000,,,,,,,,,,176.171875,5.532488,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
506.989464,30.529000,,,,,,,,,,176.171875,5.503311,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
507.021305,31.201000,,,,,,,,,,176.171875,5.384782,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
507.038041,116.835000,177,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
507.053722,30.688000,,,,,,,,,,176.171875,5.474798,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
507.125019,122.499000,177,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
507.156988,30.240000,,,,,,,,,,176.171875,5.555906,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
507.254910,29.825000,,,,,,,,,,176.171875,5.633213,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
