==19258== NVPROF is profiling process 19258, command: ./mem_mem 2 0 238900
==19258== Profiling application: ./mem_mem 2 0 238900
==19258== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
506.518558,155.393000,,,,,,,,,,933.203125,5.727233,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
506.675071,156.545000,,,,,,,,,,933.203125,5.685086,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
506.832800,157.185000,,,,,,,,,,933.203125,5.661939,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
506.839136,477.091000,934,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
506.991105,157.057000,,,,,,,,,,933.203125,5.666553,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
507.293571,473.155000,934,1,1,256,1,1,26,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
507.318243,151.585000,,,,,,,,,,933.203125,5.871108,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
507.769478,151.553000,,,,,,,,,,933.203125,5.872347,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
