==31207== NVPROF is profiling process 31207, command: ./cmp_cmp 2 0 9800
==31207== Profiling application: ./cmp_cmp 2 0 9800
==31207== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
508.065608,8.160000,,,,,,,,,,38.281250,4.474001,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
508.074984,7.776000,,,,,,,,,,38.281250,4.694939,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
508.084072,8.032000,,,,,,,,,,38.281250,4.545299,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
508.093288,8.064000,,,,,,,,,,38.281250,4.527263,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
508.104905,16.416000,39,1,1,256,1,1,18,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*) [218]"
508.113513,18.368000,39,1,1,256,1,1,18,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [225]"
508.125609,7.648000,,,,,,,,,,38.281250,4.773515,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
508.137513,7.648000,,,,,,,,,,38.281250,4.773515,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
